CURVEINSTANCEDATE,CURVENAME,CURVEINSTANCETYPE,CURVEDATASOURCE,RATEFORMCODE,INSTRUMENTTYPE,INSTRUMENTNAME,TENORNAME,EXTERNALLOOKUPKEY,ISSELECTED,RATEBID,RATEMID,RATEASK,LASTUPDATE,DATEOFFSET,SETTLEMENTDAYLAG,COMPOUNDINGTYPE,DAYCOUNTCODE,CALENDARNAME,INSTRUMENTCURRENCY,DATEROLLMETHODNAME,CURVETYPE,TERMINDAYS,CURVEVALUATIONDATE,INSTRUMENTID,CURVEINSTANCEID,CURVEVERSION,RATEFORMID,CURVEID,UNDERLYINGDATADATE,UNDERLYINGCREATEDTIME,PROCESS_DATE,PROCESS_TIMESTAMP,SOURCE_FILENAME,SOURCE,CREATED_BY,INGESTION_TS
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Cash,3m.JPY_Provincial_Provincial,3m,3m,true,null,0.00122042,null,2026-05-13T16:30:06.197Z,null,0,Annual,Act/365,TKB,JPY,MODFOLLOWING,CreditSpread,90,null,1108,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Cash,6m.JPY_Provincial_Provincial,6m,6m,true,null,0.00132042,null,2026-05-13T16:30:06.197Z,null,0,Annual,Act/365,TKB,JPY,MODFOLLOWING,CreditSpread,180,null,1109,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Cash,1y.JPY_Provincial_Provincial,1y,1y,true,null,0.00142042,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,360,null,1110,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,2y.JPY_Provincial_Provincial,2y,2y,true,null,0.00155839,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,720,null,1111,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,3y.JPY_Provincial_Provincial,3y,3y,true,null,0.00147948,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,1080,null,1112,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,5y.JPY_Provincial_Provincial,5y,5y,true,null,0.00167653,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,1800,null,1113,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,7y.JPY_Provincial_Provincial,7y,7y,true,null,0.00202584,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,2520,null,1114,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,10y.JPY_Provincial_Provincial,10y,10y,true,null,0.00218113,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,3600,null,1115,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,20y.JPY_Provincial_Provincial,20y,20y,true,null,0.00303346,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,7200,null,1116,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,JPY_Provincial_Provincial,EOD,ALM,AggregatedSpread,Bond,30y.JPY_Provincial_Provincial,30y,30y,true,null,0.00333346,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,NL/365,TKB,JPY,MODFOLLOWING,CreditSpread,10800,null,1117,7074884,1,3,76,2026-05-01,2026-05-07T10:59:11.313Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Cash,6m.ADB_ADB.EXCNY_Public_BBB+,6m,6m,true,null,0.00546984,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,180,null,8655,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,1y.ADB_ADB.EXCNY_Public_BBB+,1y,1y,true,null,0.00546984,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,360,null,8656,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,2y.ADB_ADB.EXCNY_Public_BBB+,2y,2y,true,null,0.00576250,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,720,null,8657,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,3y.ADB_ADB.EXCNY_Public_BBB+,3y,3y,true,null,0.00608173,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1080,null,8658,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,5y.ADB_ADB.EXCNY_Public_BBB+,5y,5y,true,null,0.00665120,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,1800,null,8659,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,7y.ADB_ADB.EXCNY_Public_BBB+,7y,7y,true,null,0.00720976,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,2520,null,8660,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,10y.ADB_ADB.EXCNY_Public_BBB+,10y,10y,true,null,0.00790419,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,3600,null,8661,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,20y.ADB_ADB.EXCNY_Public_BBB+,20y,20y,true,null,0.00894911,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,7200,null,8662,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,ADB_ADB.EXCNY_Public_BBB+,EOD,ALM,AggregatedSpread,Bond,30y.ADB_ADB.EXCNY_Public_BBB+,30y,30y,true,null,0.01011004,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,NYB,ADB,MODFOLLOWING,CreditSpread,10800,null,8663,7072961,1,3,9813,2026-05-05,2026-05-06T10:30:46.143Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,10y.IDR_Public_CCC+,10y,10y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,3600,null,3374,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,1y.IDR_Public_CCC+,1y,1y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,360,null,3606,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,20y.IDR_Public_CCC+,20y,20y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,7200,null,3805,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,2y.IDR_Public_CCC+,2y,2y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,720,null,4015,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,30y.IDR_Public_CCC+,30y,30y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,10800,null,4214,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Cash,3m.IDR_Public_CCC+,3m,3m,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,90,null,4413,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,3y.IDR_Public_CCC+,3y,3y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,1080,null,4612,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,5y.IDR_Public_CCC+,5y,5y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,1800,null,4820,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Cash,6m.IDR_Public_CCC+,6m,6m,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,180,null,5019,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_CCC+,EOD,ALM,AggregatedSpread,Bond,7y.IDR_Public_CCC+,7y,7y,true,null,0.05570000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,2520,null,5222,7065969,1,3,3491,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Cash,1y.USD_Public_BBB-,1y,1y,true,null,0.00843943,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,360,null,1426,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,2y.USD_Public_BBB-,2y,2y,true,null,0.00928766,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,720,null,1427,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,3y.USD_Public_BBB-,3y,3y,true,null,0.01006174,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,1080,null,1428,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,5y.USD_Public_BBB-,5y,5y,true,null,0.01139990,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,1800,null,1429,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,7y.USD_Public_BBB-,7y,7y,true,null,0.01247883,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,2520,null,1430,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,10y.USD_Public_BBB-,10y,10y,true,null,0.01366567,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,3600,null,1431,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,20y.USD_Public_BBB-,20y,20y,true,null,0.01399020,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,7200,null,1432,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Bond,30y.USD_Public_BBB-,30y,30y,true,null,0.01431474,null,2026-05-13T16:30:06.197Z,null,1,Semi Annual,ACT/ACT,NYB,USD,MODFOLLOWING,CreditSpread,10800,null,1433,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Cash,6m.USD_Public_BBB-,6m,6m,true,null,0.00843943,null,2026-05-13T16:30:06.197Z,null,1,Annual,Act/360,NYB,USD,MODFOLLOWING,CreditSpread,180,null,1506,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,USD_Public_BBB-,EOD,ALM,AggregatedSpread,Cash,3m.USD_Public_BBB-,3m,3m,true,null,0.00843943,null,2026-05-13T16:30:06.197Z,null,1,Annual,Act/360,NYB,USD,MODFOLLOWING,CreditSpread,90,null,1509,7072828,2,3,7438,2026-05-05,2026-05-06T09:53:53.443Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_B-,EOD,ALM,AggregatedSpread,Bond,10y.IDR_Public_B-,10y,10y,true,null,0.04030000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,3600,null,3367,7065962,1,3,3484,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_B-,EOD,ALM,AggregatedSpread,Bond,1y.IDR_Public_B-,1y,1y,true,null,0.04030000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,360,null,3599,7065962,1,3,3484,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_B-,EOD,ALM,AggregatedSpread,Bond,20y.IDR_Public_B-,20y,20y,true,null,0.04030000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,7200,null,3798,7065962,1,3,3484,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_B-,EOD,ALM,AggregatedSpread,Bond,2y.IDR_Public_B-,2y,2y,true,null,0.04030000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,720,null,4008,7065962,1,3,3484,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
2026-05-13,IDR_Public_B-,EOD,ALM,AggregatedSpread,Bond,30y.IDR_Public_B-,30y,30y,true,null,0.04030000,null,2026-05-13T16:30:06.197Z,null,0,null,Act/360,JAB,IDR,MODFOLLOWING,CreditSpread,10800,null,4207,7065962,1,3,3484,2026-04-30,2026-05-01T10:22:10.877Z,2026-05-14,2026-05-14T13:17:15.473Z,vcurvealmcorprates.csv,gwam_dev_ds.inv_ga_typed.alm_curvealmcorprates | Slice: 2026-04-08 09:15:18.790000 to 2026-05-13 16:45:47.950000,ADB,2026-05-15T09:01:25.000424Z
